"kinship","id1_id2","PC1_id1","PC2_id1","sex_id1","yr_id1","imm_res_id1","nb_id1","x_id1","y_id1","section_id1","PC1_id2","PC2_id2","sex_id2","yr_id2","imm_res_id2","nb_id2","x_id2","y_id2","section_id2","diff_years","distance","FID1","IID1","FID2","IID2","RT","EZ","Z0","Z1","Z2","PI_HAT","PHE","DST","PPC","RATIO","id2","id1","breeding_nb_id1","breeding_nb_id2","breeding_section_id1","breeding_x_id1","breeding_y_id1","breeding_section_id2","breeding_x_id2","breeding_y_id2","breeding_distance","close_far"
0.00869153,"VF64622_VS84537",-0.00223731,0.00202763,"F",2000,"resident","W79",445684.33,209242.71,"W",-0.00561511,-0.0105989,"M",2000,"resident","MP71",448536.72,206873.76,"MP",0,3707.8366758259,1,"VS84537",1,"VF64622","OT",0,0.9456,0.0544,0,0.0272,-1,0.640727,0.9717,2.4214,"VS84537","VF64622","W42","MP53","W",445967.33,209346.71,"MP",448521.72,207119.76,3388.83675832869,"far"
0.010443,"VF64622_VS83731",-0.00223731,0.00202763,"F",2000,"resident","W79",445684.33,209242.71,"W",0.00267074,-0.00890831,"F",2000,"resident","W100",445358.33,209039.71,"W",0,384.037758560275,1,"VS83731",1,"VF64622","OT",0,0.876,0.124,0,0.062,-1,0.640858,0.6406,2.0724,"VS83731","VF64622","W42","W55","W",445967.33,209346.71,"W",446057.33,209470.71,153.218797802358,"close"
0,"VR98038_R040136",-0.00211737,-0.00570921,"F",2004,"resident","C128",446410.72,206785.76,"C",-0.0131558,0.00771165,"M",2004,"immigrant","W69",445872.33,209243.71,"W",0,2516.22375686263,1,"R040136",1,"VR98038","OT",0,1,0,0,0,-1,0.637488,0.6026,2.0516,"R040136","VR98038","W46","W69","W",446077.33,209204.76,"W",445872.33,209243.71,208.667444753605,"close"
0.0023855,"VR98038_N199102",-0.00211737,-0.00570921,"F",2004,"resident","C128",446410.72,206785.76,"C",-0.0083226,-0.0152956,"F",2004,"immigrant","MP86",448227.72,207521.76,"MP",0,1960.40429503712,1,"N199102",1,"VR98038","OT",0,0.9051,0.0949,0,0.0474,-1,0.648623,0.8732,2.2414,"N199102","VR98038","W46","MP86","W",446077.33,209204.76,"MP",448227.72,207521.76,2730.68968432882,"far"
0,"VR98038_TC58032",-0.00211737,-0.00570921,"F",2004,"resident","C128",446410.72,206785.76,"C",5.81169e-05,-0.00284462,"F",2004,"resident","EX34",445711.33,208853.71,"EX",0,2183.01708069357,1,"TC58032",1,"VR98038","OT",0,0.9914,0.0028,0.0059,0.0072,-1,0.640691,0.4741,1.9873,"TC58032","VR98038","W46","W54","W",446077.33,209204.76,"W",446073.33,209473.71,268.979743661099,"close"
0,"VT33595_TA16239",-0.0104161,-0.00147278,"M",2002,"resident","W77",445609.33,209153.71,"W",-0.0112055,-0.0101919,"M",2002,"resident","MP71",448536.72,206873.76,"MP",0,3710.4964916571,1,"TA16239",1,"VT33595","OT",0,1,0,0,0,-1,0.629025,0.0732,1.7429,"TA16239","VT33595","W51","MP25","W",445892.33,209413.76,"MP",448397.72,207421.76,3200.78787989766,"far"
0.00538657,"VT33595_TA16463",-0.0104161,-0.00147278,"M",2002,"resident","W77",445609.33,209153.71,"W",-0.00104754,0.00552828,"M",2002,"resident","MP83",448302.72,207433.76,"MP",0,3195.71239234692,1,"TA16463",1,"VT33595","OT",0,1,0,0,0,-1,0.648459,0.4244,1.9641,"TA16463","VT33595","W51","MP78","W",445892.33,209413.76,"MP",448423.72,207060.76,3456.08800988918,"far"
0,"VT33595_TA16185",-0.0104161,-0.00147278,"M",2002,"resident","W77",445609.33,209153.71,"W",-0.0170491,-0.00402831,"M",2002,"resident","MP76",448390.72,207004.76,"MP",0,3514.84230579406,1,"TA16185",1,"VT33595","OT",0,1,0,0,0,-1,0.629491,0.3963,1.949,"TA16185","VT33595","W51","W61","W",445892.33,209413.76,"W",445821.33,209425.71,71.998628459156,"close"
0,"VT33595_TA16181",-0.0104161,-0.00147278,"M",2002,"resident","W77",445609.33,209153.71,"W",-0.0373278,-0.00363458,"F",2002,"resident","MP76",448390.72,207004.76,"MP",0,3514.84230579406,1,"TA16181",1,"VT33595","OT",0,1,0,0,0,-1,0.642857,0.7843,2.1562,"TA16181","VT33595","W51","MP46","W",445892.33,209413.76,"MP",448477.72,207167.76,3424.72735441813,"far"
0,"VT33595_TA16088",-0.0104161,-0.00147278,"M",2002,"resident","W77",445609.33,209153.71,"W",-0.0169372,0.00946522,"F",2002,"resident","MP52",448469.72,207074.76,"MP",0,3536.08032355031,1,"TA16088",1,"VT33595","OT",0,1,0,0,0,-1,0.638124,0.2407,1.8706,"TA16088","VT33595","W51","MP46","W",445892.33,209413.76,"MP",448477.72,207167.76,3424.72735441813,"far"
0,"TC58369_R040136",0.00137748,-0.03601,"M",2004,"resident","W80",445704.33,209263.71,"W",-0.0131558,0.00771165,"M",2004,"immigrant","W69",445872.33,209243.71,"W",0,169.186287860453,1,"R040136",1,"TC58369","OT",0,1,0,0,0,-1,0.636491,0.3382,1.9217,"R040136","TC58369","W51","W69","W",445892.33,209413.76,"W",445872.33,209243.71,171.222085316135,"close"
0,"TC58369_N199102",0.00137748,-0.03601,"M",2004,"resident","W80",445704.33,209263.71,"W",-0.0083226,-0.0152956,"F",2004,"immigrant","MP86",448227.72,207521.76,"MP",0,3066.24964648995,1,"N199102",1,"TC58369","OT",0,1,0,0,0,-1,0.628032,0.1972,1.8415,"N199102","TC58369","W51","MP86","W",445892.33,209413.76,"MP",448227.72,207521.76,3005.61315742725,"far"
0,"TC58369_TC58032",0.00137748,-0.03601,"M",2004,"resident","W80",445704.33,209263.71,"W",5.81169e-05,-0.00284462,"F",2004,"resident","EX34",445711.33,208853.71,"EX",0,410.059751743572,1,"TC58032",1,"TC58369","OT",0,0.9788,0.0212,0,0.0106,-1,0.636427,0.6897,2.1014,"TC58032","TC58369","W51","W54","W",445892.33,209413.76,"W",446073.33,209473.71,190.669878323761,"close"
0,"TC58369_VR98038",0.00137748,-0.03601,"M",2004,"resident","W80",445704.33,209263.71,"W",-0.00211737,-0.00570921,"F",2004,"resident","C128",446410.72,206785.76,"C",0,2576.66898040859,1,"VR98038",1,"TC58369","OT",0,1,0,0,0,-1,0.628678,0.4747,1.988,"VR98038","TC58369","W51","W46","W",445892.33,209413.76,"W",446077.33,209204.76,279.116463147554,"close"
0,"TE80603_E985065",0.0328162,0.00193527,"M",2005,"resident","EX39C",445793.33,208670.71,"EX",-0.00343139,-0.00913467,"M",2005,"immigrant","W56",445993.33,209438.71,"W",0,793.614515996274,1,"E985065",1,"TE80603","OT",0,1,0,0,0,-1,0.6381,0.2819,1.8929,"E985065","TE80603","W11","W56","W",446051.33,209146.71,"W",445993.33,209438.71,297.704551527181,"close"
0.0397587,"TE80603_N200906",0.0328162,0.00193527,"M",2005,"resident","EX39C",445793.33,208670.71,"EX",0.00782516,-0.00903916,"M",2005,"immigrant","W71",445813.33,209236.71,"W",0,566.353246657949,1,"N200906",1,"TE80603","OT",0,0.8274,0.1726,0,0.0863,-1,0.650513,0.9935,2.5802,"N200906","TE80603","W11","W71","W",446051.33,209146.71,"W",445813.33,209236.71,254.448423064479,"close"
0.0326019,"TE80603_TE80684",0.0328162,0.00193527,"M",2005,"resident","EX39C",445793.33,208670.71,"EX",0.0253394,-0.00377415,"M",2005,"resident","W66",445757.33,209361.71,"W",0,691.937135872906,1,"TE80684",1,"TE80603","OT",0,0.8988,0.0655,0.0357,0.0685,-1,0.659292,0.9799,2.4539,"TE80684","TE80603","W11","W72","W",446051.33,209146.71,"W",445760.33,209327.71,342.698117882197,"close"
0.00619048,"TE80603_TA15923",0.0328162,0.00193527,"M",2005,"resident","EX39C",445793.33,208670.71,"EX",-0.010504,-0.00671886,"M",2005,"resident","W60",445859.33,209421.71,"W",0,753.894554961103,1,"TA15923",1,"TE80603","OT",0,1,0,0,0,-1,0.643156,0.4872,1.9938,"TA15923","TE80603","W11","W54","W",446051.33,209146.71,"W",446073.33,209473.71,327.739225604748,"close"
0.00225225,"TE80603_TC58785",0.0328162,0.00193527,"M",2005,"resident","EX39C",445793.33,208670.71,"EX",-0.00602523,-0.00755253,"M",2005,"resident","W46",446077.33,209204.76,"W",0,604.86808685863,1,"TC58785",1,"TE80603","OT",0,0.9496,0.0504,0,0.0252,-1,0.638798,0.4484,1.975,"TC58785","TE80603","W11","W69","W",446051.33,209146.71,"W",445872.33,209243.71,203.592730715023,"close"
0,"TE80603_TC58827",0.0328162,0.00193527,"M",2005,"resident","EX39C",445793.33,208670.71,"EX",0.00404871,0.00675991,"M",2005,"resident","CP4",446433.33,209284.71,"CP",0,886.902474909164,1,"TC58827",1,"TE80603","OT",0,1,0,0,0,-1,0.637063,0.2569,1.8773,"TC58827","TE80603","W11","W63","W",446051.33,209146.71,"W",445695.33,209336.71,403.529428914423,"close"
0.0324675,"TE80603_VN57374",0.0328162,0.00193527,"M",2005,"resident","EX39C",445793.33,208670.71,"EX",0.0149219,-0.0446526,"F",2005,"resident","W103A",445294.33,209015.71,"W",0,606.651465011006,1,"VN57374",1,"TE80603","OT",0,0.8683,0.1317,0,0.0658,-1,0.650675,0.9652,2.4,"VN57374","TE80603","W11","W43","W",446051.33,209146.71,"W",445941.33,209362.71,242.396369609778,"close"
0,"TA16189_TA16239",-0.0292846,-0.00561874,"M",2002,"resident","MP76",448390.72,207004.76,"MP",-0.0112055,-0.0101919,"M",2002,"resident","MP71",448536.72,206873.76,"MP",0,196.155550520499,1,"TA16239",1,"TA16189","OT",0,1,0,0,0,-1,0.635198,0.3358,1.9193,"TA16239","TA16189","MP43","MP25","MP",448406.72,207231.76,"MP",448397.72,207421.76,190.213038459513,"close"
0,"TA16189_TA16463",-0.0292846,-0.00561874,"M",2002,"resident","MP76",448390.72,207004.76,"MP",-0.00104754,0.00552828,"M",2002,"resident","MP83",448302.72,207433.76,"MP",0,437.932643222676,1,"TA16463",1,"TA16189","OT",0,1,0,0,0,-1,0.639925,0.3631,1.9345,"TA16463","TA16189","MP43","MP78","MP",448406.72,207231.76,"MP",448423.72,207060.76,171.84295155752,"close"
0.134178,"TA16189_TA16185",-0.0292846,-0.00561874,"M",2002,"resident","MP76",448390.72,207004.76,"MP",-0.0170491,-0.00402831,"M",2002,"resident","MP76",448390.72,207004.76,"MP",0,0,1,"TA16185",1,"TA16189","FS",0.5,0.4103,0.5897,0,0.2949,-1,0.706993,1,4.8451,"TA16185","TA16189","MP43","W61","MP",448406.72,207231.76,"W",445821.33,209425.71,3390.8196729699,"far"
0.281027,"TA16189_TA16181",-0.0292846,-0.00561874,"M",2002,"resident","MP76",448390.72,207004.76,"MP",-0.0373278,-0.00363458,"F",2002,"resident","MP76",448390.72,207004.76,"MP",0,0,1,"TA16181",1,"TA16189","FS",0.5,0.1857,0.4761,0.3382,0.5763,-1,0.819814,1,15.2069,"TA16181","TA16189","MP43","MP46","MP",448406.72,207231.76,"MP",448477.72,207167.76,95.5876561068426,"close"
0,"TA16189_TA16088",-0.0292846,-0.00561874,"M",2002,"resident","MP76",448390.72,207004.76,"MP",-0.0169372,0.00946522,"F",2002,"resident","MP52",448469.72,207074.76,"MP",0,105.55093557141,1,"TA16088",1,"TA16189","OT",0,1,0,0,0,-1,0.634732,0.1288,1.7953,"TA16088","TA16189","MP43","MP46","MP",448406.72,207231.76,"MP",448477.72,207167.76,95.5876561068426,"close"
0,"TA16189_VT33595",-0.0292846,-0.00561874,"M",2002,"resident","MP76",448390.72,207004.76,"MP",-0.0104161,-0.00147278,"M",2002,"resident","W77",445609.33,209153.71,"W",0,3514.84230579406,1,"VT33595",1,"TA16189","OT",0,1,0,0,0,-1,0.633178,0.662,2.0828,"VT33595","TA16189","MP43","W51","MP",448406.72,207231.76,"W",445892.33,209413.76,3329.15621022802,"far"
0.0108211,"TK27704_TB26734",-0.00374513,-0.0214698,"M",2006,"resident","O17",445431.72,208036.76,"O",-0.000534878,-0.0025405,"M",2006,"resident","MP20",448277.72,207566.76,"MP",0,2884.54779818259,1,"TB26734",1,"TK27704","OT",0,0.9501,0.0411,0.0088,0.0294,-1,0.646524,0.628,2.0654,"TB26734","TK27704","W29","MP78","W",446124.33,209221.71,"MP",448423.72,207060.76,3155.45547815204,"far"
0.0212469,"TK27704_TK25877",-0.00374513,-0.0214698,"M",2006,"resident","O17",445431.72,208036.76,"O",-0.0060434,-0.0227798,"M",2006,"resident","W45",446015.33,209235.71,"W",0,1333.44731226997,1,"TK25877",1,"TK27704","OT",0,0.9101,0.0899,0,0.0449,-1,0.647415,0.9304,2.3151,"TK25877","TK27704","W29","W74","W",446124.33,209221.71,"W",445800.33,209211.71,324.154284253656,"close"
0.000314663,"TK27704_TB26723",-0.00374513,-0.0214698,"M",2006,"resident","O17",445431.72,208036.76,"O",-0.00220943,-0.00137677,"M",2006,"resident","MP15",448158.72,207690.76,"MP",0,2748.86249201374,1,"TB26723",1,"TK27704","OT",0,0.9544,0.0456,0,0.0228,-1,0.636597,0.5644,2.0318,"TB26723","TK27704","W29","MP31","W",446124.33,209221.71,"MP",448368.72,207321.76,2940.59457841433,"far"
0,"TK27704_TK25603",-0.00374513,-0.0214698,"M",2006,"resident","O17",445431.72,208036.76,"O",-0.0102797,0.00238169,"F",2006,"resident","MP55",448598.34,207079.41,"MP",0,3308.17188895927,1,"TK25603",1,"TK27704","OT",0,0.9318,0.0368,0.0314,0.0498,-1,0.654169,0.5646,2.0321,"TK25603","TK27704","W29","MP30","W",446124.33,209221.71,"MP",448363.72,207370.76,2905.31985753716,"far"
0.0178905,"TK27704_TC59623",-0.00374513,-0.0214698,"M",2006,"resident","O17",445431.72,208036.76,"O",0.00955881,-0.0272431,"F",2006,"resident","W92",445495.33,209195.71,"W",0,1160.69433297486,1,"TC59623",1,"TK27704","OT",0,0.9657,0.0238,0.0105,0.0224,-1,0.644988,0.9501,2.3566,"TC59623","TK27704","W29","W45","W",446124.33,209221.71,"W",446015.33,209235.71,109.89540481749,"close"
0,"N199112_R040136",-0.00133758,0.00845442,"M",2004,"immigrant","MP28",448398.72,207376.76,"MP",-0.0131558,0.00771165,"M",2004,"immigrant","W69",445872.33,209243.71,"W",0,3141.36096852936,1,"R040136",1,"N199112","OT",0,1,0,0,0,-1,0.635664,0.7086,2.1104,"R040136","N199112","MP28","W69","MP",448398.72,207376.76,"W",445872.33,209243.71,3141.36096852936,"far"
0.010443,"N199112_N199102",-0.00133758,0.00845442,"M",2004,"immigrant","MP28",448398.72,207376.76,"MP",-0.0083226,-0.0152956,"F",2004,"immigrant","MP86",448227.72,207521.76,"MP",0,224.200802853157,1,"N199102",1,"N199112","OT",0,0.9228,0.0772,0,0.0386,-1,0.644222,0.7582,2.1401,"N199102","N199112","MP28","MP86","MP",448398.72,207376.76,"MP",448227.72,207521.76,224.200802853157,"close"
0,"N199112_TC58032",-0.00133758,0.00845442,"M",2004,"immigrant","MP28",448398.72,207376.76,"MP",5.81169e-05,-0.00284462,"F",2004,"resident","EX34",445711.33,208853.71,"EX",0,3066.50392378678,1,"TC58032",1,"N199112","OT",0,1,0,0,0,-1,0.621855,0.2164,1.8537,"TC58032","N199112","MP28","W54","MP",448398.72,207376.76,"W",446073.33,209473.71,3131.23585100192,"far"
0,"N199112_VR98038",-0.00133758,0.00845442,"M",2004,"immigrant","MP28",448398.72,207376.76,"MP",-0.00211737,-0.00570921,"F",2004,"resident","C128",446410.72,206785.76,"C",0,2073.98770488159,1,"VR98038",1,"N199112","OT",0,1,0,0,0,-1,0.640224,0.4625,1.9824,"VR98038","N199112","MP28","W46","MP",448398.72,207376.76,"W",446077.33,209204.76,2954.73104226083,"far"
0,"N199112_TC58369",-0.00133758,0.00845442,"M",2004,"immigrant","MP28",448398.72,207376.76,"MP",0.00137748,-0.03601,"M",2004,"resident","W80",445704.33,209263.71,"W",0,3289.42514348627,1,"TC58369",1,"N199112","OT",0,1,0,0,0,-1,0.635028,0.3396,1.9231,"TC58369","N199112","MP28","W51","MP",448398.72,207376.76,"W",445892.33,209413.76,3229.76157511662,"far"
0,"TE79300_E985065",-0.00801274,0.00784462,"M",2005,"resident","P22",446823.33,207539.71,"P",-0.00343139,-0.00913467,"M",2005,"immigrant","W56",445993.33,209438.71,"W",0,2072.46254489677,1,"E985065",1,"TE79300","OT",0,1,0,0,0,-1,0.625409,0.0595,1.7241,"E985065","TE79300","MP19","W56","MP",448250.72,207583.76,"W",445993.33,209438.71,2921.75445830065,"far"
0.00508906,"TE79300_N200906",-0.00801274,0.00784462,"M",2005,"resident","P22",446823.33,207539.71,"P",0.00782516,-0.00903916,"M",2005,"immigrant","W71",445813.33,209236.71,"W",0,1974.81872585815,1,"N200906",1,"TE79300","OT",0,0.9679,0.0248,0.0072,0.0196,-1,0.643925,0.7877,2.1613,"N200906","TE79300","MP19","W71","MP",448250.72,207583.76,"W",445813.33,209236.71,2945.01506186297,"far"
0.0130324,"TE79300_TE80684",-0.00801274,0.00784462,"M",2005,"resident","P22",446823.33,207539.71,"P",0.0253394,-0.00377415,"M",2005,"resident","W66",445757.33,209361.71,"W",0,2110.93344281623,1,"TE80684",1,"TE79300","OT",0,0.8776,0.1224,0,0.0612,-1,0.644092,0.9458,2.3525,"TE80684","TE79300","MP19","W72","MP",448250.72,207583.76,"W",445760.33,209327.71,3040.29668858151,"far"
0.0236959,"TE79300_TA15923",-0.00801274,0.00784462,"M",2005,"resident","P22",446823.33,207539.71,"P",-0.010504,-0.00671886,"M",2005,"resident","W60",445859.33,209421.71,"W",0,2114.52595160239,1,"TA15923",1,"TE79300","OT",0,0.8641,0.1359,0,0.0679,-1,0.648693,0.8033,2.1781,"TA15923","TE79300","MP19","W54","MP",448250.72,207583.76,"W",446073.33,209473.71,2883.21664371579,"far"
0.00837629,"TE79300_TC58785",-0.00801274,0.00784462,"M",2005,"resident","P22",446823.33,207539.71,"P",-0.00602523,-0.00755253,"M",2005,"resident","W46",446077.33,209204.76,"W",0,1824.52939206253,1,"TC58785",1,"TE79300","OT",0,1,0,0,0,-1,0.64199,0.0518,1.7126,"TC58785","TE79300","MP19","W69","MP",448250.72,207583.76,"W",445872.33,209243.71,2900.37463004346,"far"
0,"TE79300_TC58827",-0.00801274,0.00784462,"M",2005,"resident","P22",446823.33,207539.71,"P",0.00404871,0.00675991,"M",2005,"resident","CP4",446433.33,209284.71,"CP",0,1788.05061449613,1,"TC58827",1,"TE79300","OT",0,1,0,0,0,-1,0.636512,0.2017,1.8471,"TC58827","TE79300","MP19","W63","MP",448250.72,207583.76,"W",445695.33,209336.71,3098.84684271419,"far"
0.0111323,"TE79300_VN57374",-0.00801274,0.00784462,"M",2005,"resident","P22",446823.33,207539.71,"P",0.0149219,-0.0446526,"F",2005,"resident","W103A",445294.33,209015.71,"W",0,2125.18634477074,1,"VN57374",1,"TE79300","OT",0,0.9534,0.0466,0,0.0233,-1,0.643391,0.7603,2.1429,"VN57374","TE79300","MP19","W43","MP",448250.72,207583.76,"W",445941.33,209362.71,2915.12354362551,"far"
0.0160521,"TE79300_TE80603",-0.00801274,0.00784462,"M",2005,"resident","P22",446823.33,207539.71,"P",0.0328162,0.00193527,"M",2005,"resident","EX39C",445793.33,208670.71,"EX",0,1529.72579242164,1,"TE80603",1,"TE79300","OT",0,0.9298,0.0648,0.0054,0.0378,-1,0.648226,0.9542,2.3688,"TE80603","TE79300","MP19","W11","MP",448250.72,207583.76,"W",446051.33,209146.71,2698.1714316551,"far"
0,"T176841_TB26734",-0.00832495,-0.0139968,"M",2006,"immigrant","W51",445892.33,209413.76,"W",-0.000534878,-0.0025405,"M",2006,"resident","MP20",448277.72,207566.76,"MP",0,3016.86831865426,1,"TB26734",1,"T176841","OT",0,0.9587,0.0413,0,0.0206,-1,0.632758,0.7141,2.1172,"TB26734","T176841","W51","MP78","W",445892.33,209413.76,"MP",448423.72,207060.76,3456.08800988918,"far"
0.00378549,"T176841_TK25877",-0.00832495,-0.0139968,"M",2006,"immigrant","W51",445892.33,209413.76,"W",-0.0060434,-0.0227798,"M",2006,"resident","W45",446015.33,209235.71,"W",0,216.404257120802,1,"TK25877",1,"T176841","OT",0,0.9357,0.0643,0,0.0322,-1,0.638333,0.7206,2.1184,"TK25877","T176841","W51","W74","W",445892.33,209413.76,"W",445800.33,209211.71,222.00946488834,"close"
0,"T176841_TB26723",-0.00832495,-0.0139968,"M",2006,"immigrant","W51",445892.33,209413.76,"W",-0.00220943,-0.00137677,"M",2006,"resident","MP15",448158.72,207690.76,"MP",0,2846.97253799537,1,"TB26723",1,"T176841","OT",0,0.8573,0.1427,0,0.0714,-1,0.635664,0.5661,2.0336,"TB26723","T176841","W51","MP31","W",445892.33,209413.76,"MP",448368.72,207321.76,3241.75437565831,"far"
0,"T176841_TK25603",-0.00832495,-0.0139968,"M",2006,"immigrant","W51",445892.33,209413.76,"W",-0.0102797,0.00238169,"F",2006,"resident","MP55",448598.34,207079.41,"MP",0,3573.74873803407,1,"TK25603",1,"T176841","OT",0,1,0,0,0,-1,0.633675,0.3475,1.925,"TK25603","T176841","W51","MP30","W",445892.33,209413.76,"MP",448363.72,207370.76,3206.49614565491,"far"
0,"T176841_TC59623",-0.00832495,-0.0139968,"M",2006,"immigrant","W51",445892.33,209413.76,"W",0.00955881,-0.0272431,"F",2006,"resident","W92",445495.33,209195.71,"W",0,452.940175409521,1,"TC59623",1,"T176841","OT",0,1,0,0,0,-1,0.636364,0.168,1.8256,"TC59623","T176841","W51","W45","W",445892.33,209413.76,"W",446015.33,209235.71,216.404257120802,"close"
0.00583965,"T176841_TK27704",-0.00832495,-0.0139968,"M",2006,"immigrant","W51",445892.33,209413.76,"W",-0.00374513,-0.0214698,"M",2006,"resident","O17",445431.72,208036.76,"O",0,1451.99537606014,1,"TK27704",1,"T176841","OT",0,0.9502,0.0498,0,0.0249,-1,0.641892,0.7538,2.1409,"TK27704","T176841","W51","W29","W",445892.33,209413.76,"W",446124.33,209221.71,301.176364444501,"close"
0,"TC58229_R040136",-0.00132421,-0.00094614,"F",2004,"resident","EX62",446299.33,208425.71,"EX",-0.0131558,0.00771165,"M",2004,"immigrant","W69",445872.33,209243.71,"W",0,922.742109150764,1,"R040136",1,"TC58229","OT",0,1,0,0,0,-1,0.633694,0.2263,1.8598,"R040136","TC58229","MP48","W69","MP",448556.72,207188.76,"W",445872.33,209243.71,3380.64626581955,"far"
0,"TC58229_N199102",-0.00132421,-0.00094614,"F",2004,"resident","EX62",446299.33,208425.71,"EX",-0.0083226,-0.0152956,"F",2004,"immigrant","MP86",448227.72,207521.76,"MP",0,2129.74495998929,1,"N199102",1,"TC58229","OT",0,1,0,0,0,-1,0.628699,0.3748,1.9401,"N199102","TC58229","MP48","MP86","MP",448556.72,207188.76,"MP",448227.72,207521.76,468.113234164556,"close"
0,"TC58229_TC58032",-0.00132421,-0.00094614,"F",2004,"resident","EX62",446299.33,208425.71,"EX",5.81169e-05,-0.00284462,"F",2004,"resident","EX34",445711.33,208853.71,"EX",0,727.274363634523,1,"TC58032",1,"TC58229","OT",0,1,0,0,0,-1,0.641616,0.2017,1.8471,"TC58032","TC58229","MP48","W54","MP",448556.72,207188.76,"W",446073.33,209473.71,3374.6440396877,"far"
0.0169654,"TC58229_VR98038",-0.00132421,-0.00094614,"F",2004,"resident","EX62",446299.33,208425.71,"EX",-0.00211737,-0.00570921,"F",2004,"resident","C128",446410.72,206785.76,"C",0,1643.72860734366,1,"VR98038",1,"TC58229","OT",0,0.8306,0.1694,0,0.0847,-1,0.641345,0.8104,2.1898,"VR98038","TC58229","MP48","W46","MP",448556.72,207188.76,"W",446077.33,209204.76,3195.56423376214,"far"
0,"TC58229_TC58369",-0.00132421,-0.00094614,"F",2004,"resident","EX62",446299.33,208425.71,"EX",0.00137748,-0.03601,"M",2004,"resident","W80",445704.33,209263.71,"W",0,1027.74948309401,1,"TC58369",1,"TC58229","OT",0,0.8988,0.1012,0,0.0506,-1,0.641044,0.7258,2.125,"TC58369","TC58229","MP48","W51","MP",448556.72,207188.76,"W",445892.33,209413.76,3471.25324228869,"far"
